what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342681724987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342681725596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681746624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1342681746687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681752623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342681753153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342681761468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681763574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681763652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681790203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342681821867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1342682152012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342682196987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342682204335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342682218735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682218969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682238358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682247796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682250963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682363955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682676336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682678200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342682718729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342682826209
