what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345794312393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794322907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794330288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1345794330319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794331099
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794364875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345794374204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1345794385748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794388338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794398354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1345794398401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794399618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794402535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794402972
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794909759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794909837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794910613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794910632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794915624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794915640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794920710
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1345794920710
error,log,,,"Widget disposed too early for part org.eclipse.ui.views.ProblemView",1345794920788
error,log,,,"Widget disposed too early for part org.eclipse.search.ui.views.SearchView",1345794920788
