what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1340157641610
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1340157641626
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1340157641642
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340157641673
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340157641766
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340157641782
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1340157641782
os,sysinfo,,,"win32",1340157641860
arch,sysinfo,,,"x86_64",1340157641860
ws,sysinfo,,,"win32",1340157641860
locale,sysinfo,,,"en_US",1340157641860
processors,sysinfo,,,"2",1340157641860
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340157641860
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1340157641860
java.specification.name,sysinfo,,,"Java Platform API Specification",1340157641860
java.specification.vendor,sysinfo,,,"Oracle Corporation",1340157641860
java.specification.version,sysinfo,,,"1.7",1340157641860
java.vendor,sysinfo,,,"Oracle Corporation",1340157641860
java.version,sysinfo,,,"1.7.0_04",1340157641860
java.vm.info,sysinfo,,,"mixed mode",1340157641860
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340157641860
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340157641860
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1340157641860
java.vm.specification.version,sysinfo,,,"1.7",1340157641860
java.vm.vendor,sysinfo,,,"Oracle Corporation",1340157641860
java.vm.version,sysinfo,,,"23.0-b21",1340157641860
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1340157641876
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1340157641876
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340157941927
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340157941989
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1340157978353
