what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343019038001
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343019050753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343019051250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343019051791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019055920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019066352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1343019066402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019066722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019070902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019071942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019083187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343019085997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343019092825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019093927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1343019093990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019106938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019109001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019254093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019255565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019382193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019385071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019492676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019495337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019559334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019560697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019563062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019564017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019566391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019567754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019570895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019574318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019587604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1343019587634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019589034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019694986
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343019704437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019711486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019758769
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343019759988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019761213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1343019761242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019771595
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343019775049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343019776818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343019779293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343019780050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020397550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020404818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020487599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020490025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1343020490134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020493972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343020511950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343020518557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020519791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020519858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020525229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020526410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020531901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020540373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1343020540418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020547439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020614883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020615695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020619400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020620778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020630924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1343020630980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020631438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020905913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020912432
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020914872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343020915087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021111799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343021118320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021120900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021127527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1343021127554
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021130785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021254276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1343021255012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343021256007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021262076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021263087
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343021266968
